"datetime","headline","source","url","summary","related","image","lang","hasPaywall","symbol"
"1602850529000","Lily Collins, la protagonista de Emily en París, contó cómo se eligió el increíble vestuario de la serie","Clarin","https://cloud.iexapis.com/v1/news/article/4b060810-13c3-4f90-b8d0-4b132044e8af","La hija de Phil Collins es una de las actrices más populares hoy en el streaming. La serie de Netflix es boom y llegó con polémicas.","NFLX","https://cloud.iexapis.com/v1/news/image/4b060810-13c3-4f90-b8d0-4b132044e8af","es","False",""
"1602831600000","'La Révolution' sur Netflix : une réécriture convaincante et esthétique de l'Histoire","Business Insider France","https://cloud.iexapis.com/v1/news/article/9a6a3bc8-9d64-4af1-be46-52b486eb1f6f","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/9a6a3bc8-9d64-4af1-be46-52b486eb1f6f","fr","False",""
"1602827678000","Acusan a Meghan Markle de plagiar su discurso sobre la adicción a las redes de un documental de Netflix","20minutos Spain","https://cloud.iexapis.com/v1/news/article/65aa4202-d8d2-4656-829c-65c72dbb3879","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/65aa4202-d8d2-4656-829c-65c72dbb3879","es","False",""
"1602786224000","“Emily in Paris”, les Français ne lui dise pas merci","Courrier Inter","https://cloud.iexapis.com/v1/news/article/00650873-b7e8-48fa-9c26-528c6a9c11b4","L’héroïne américaine de la série Emily in Paris , lancée le 2 octobre sur Netflix, a exaspéré une bonne partie du public et de la critique française. La correspondante à Paris du quotidien allemand Süddeutsche Zeitung s’en amuse.","NFLX","https://cloud.iexapis.com/v1/news/image/00650873-b7e8-48fa-9c26-528c6a9c11b4","fr","False",""
"1602767727000","Tragedia del Challenger: el capítulo negro de la NASA","Clarin","https://cloud.iexapis.com/v1/news/article/0d73b3a5-a50e-44dd-b111-3bb34955b3de","Un documental de Netflix resquebraja la idea popular de la NASA como un lugar impoluto del conocimiento.","NFLX","https://cloud.iexapis.com/v1/news/image/0d73b3a5-a50e-44dd-b111-3bb34955b3de","es","False",""
"1602709803000","Cómo es el dream team de Alguien tiene que morir, la nueva miniserie de Netflix","Clarin","https://cloud.iexapis.com/v1/news/article/6ea55b07-5d2c-4028-814d-64ef84261b36","El viernes 16 llega está coproducción española y mexicana, sobre un fogoso amor homosexual en los '50. El equipo forma con Carmen Maura, Ernesto Alterio, Ester Expósito, Carlos Cuevas y Cecilia Suárez, la Paulina de ""La casa de las flores"".","NFLX","https://cloud.iexapis.com/v1/news/image/6ea55b07-5d2c-4028-814d-64ef84261b36","es","False",""
"1602702603000","Glenn Close y Amy Adams quieren un Oscar y Netflix puede romper su maldición","Publico","https://cloud.iexapis.com/v1/news/article/289d81ee-64e5-40d0-9476-b39b28ebceb1","El tráiler de 'Hillbilly, una elegía rural' es una oda a las dos actrices","NFLX","https://cloud.iexapis.com/v1/news/image/289d81ee-64e5-40d0-9476-b39b28ebceb1","es","False",""
"1602694287000","Amy Adams y Glenn Close protagonizan lo nuevo de Ron Howard","Publico","https://cloud.iexapis.com/v1/news/article/3408e130-99a3-45b5-b620-d3ec97594b01","Netflix ha lanzado el tráiler de 'Hillbilly, una elegía rural', la nueva película de Ron Howard. Protagonizada por Amy Adams y Glenn Close, la cinta está basada en las memorias del autor J.D. Vance y centran en su juventud y en la complicada relación que tuvo con su madre y su abuela. El filme llegará a la plataforma el 24 de noviembre y pasará también por las salas de cine. (Fuente: Netflix)","NFLX","https://cloud.iexapis.com/v1/news/image/3408e130-99a3-45b5-b620-d3ec97594b01","es","False",""
"1602691555000","El cine, con Diego Aramburu","Publico","https://cloud.iexapis.com/v1/news/article/cda15b83-a92c-4cff-83a2-07a49df67a84","Diego Aramburu nos recomienda para estos días de lluvia: 'El Juicio de los siete de Chicago', y si sois de Adam Sandler, podéis ver su última comedia, 'El Halloween de Hubie', ambas disponibles en Netflix. Y si lo que buscáis es entretenimiento…","NFLX","https://cloud.iexapis.com/v1/news/image/cda15b83-a92c-4cff-83a2-07a49df67a84","es","False",""
"1602684545000","Netflix stock rises after Goldman boosts target to new Street high ahead of earnings","MarketWatch","https://cloud.iexapis.com/v1/news/article/7cb51db9-43a1-4130-a631-a165681d0d7f","Shares of Netflix Inc. undefined are up 1.9% in Wednesday morning trading after Goldman Sachs analyst Heath Terry upped his price target on the stock to $670…","NFLX","https://cloud.iexapis.com/v1/news/image/7cb51db9-43a1-4130-a631-a165681d0d7f","en","False",""
"1602680471000","Toda la intimidad de Blackpink, el grupo femenino de K-pop, en un documental de Netflix","Clarin","https://cloud.iexapis.com/v1/news/article/ddcdad95-8712-41e3-87b2-feb2dfcffaa0","Este miércoles 14 llega la streaming ""Blackpink: Light Up the Sky"", que sigue a una de las bandas surcoreanas más exitosas del momento. Buen mix de música y detrás de escena.","NFLX","https://cloud.iexapis.com/v1/news/image/ddcdad95-8712-41e3-87b2-feb2dfcffaa0","es","False",""
"1602677340000","Jeff James has crushed the market this year thanks to a stock pick that's soared 1,155%. He shares another bet he expects to deliver similar returns — and lays out 3 additional opportunities in tech.","Business Insider","https://cloud.iexapis.com/v1/news/article/83735a51-1771-4ebb-ac37-393276453d43","Summary List Placement The run-up in US mega-cap growth stocks this year has given active managers plenty of opportunities to shine. But Jeff James is not experiencing any fear of missing out. James is the lead portfolio manager on the $283.2 million Driehaus Micro Cap Growth fund and the $293.6 million Driehaus Small Cap Growth fund , which have returned 47% and 38% year-to-date, respectively. That's helped them both handily beating their benchmark indices and category peers, according to Morningstar data. It's also marked a degree of outpeformance versus the tech-heavy Nasdaq Composite index, which has risen 33% in 2020. James' track record at the $10.2 billion Chicago-based Driehaus Capital Management is so compelling that the firm — founded in 1982 by famed momentum investor Richard Driehaus — launched another fund focused on small- and mid-cap stocks for him in May this year. ""It's really about the inefficiency and the discovery process and starting off with a smaller base,"" he said of his focus on micro- and smid-cap stocks. ""The stocks that perform the best on a percentage basis and return basis over time are usually the ones that are starting off of the lower base and ones that are less discovered,"" James added.","NFLX","https://cloud.iexapis.com/v1/news/image/83735a51-1771-4ebb-ac37-393276453d43","en","False",""
"1602666383000","Adiós a los 30 días de prueba gratis para nuevos usuarios de Netflix, ¿y ahora qué?","Cinco Dias El Pais","https://cloud.iexapis.com/v1/news/article/ea2af730-2f95-4403-86d3-c71ceba7c7d2","¿Un mes es demasiado tiempo para probar un servicio?","NFLX","https://cloud.iexapis.com/v1/news/image/ea2af730-2f95-4403-86d3-c71ceba7c7d2","es","False",""
"1602664951000","Nous n’avons plus d’excuses à ne regarder que Netflix","Le Temps","https://cloud.iexapis.com/v1/news/article/4399695d-1648-4ab6-880f-73fd53c76529","Sur le champ de bataille de la vidéo en ligne, les opérateurs publics arrivent enfin.","NFLX","https://cloud.iexapis.com/v1/news/image/4399695d-1648-4ab6-880f-73fd53c76529","fr","False",""
"1602660052000","Shawn Mendes, protagonista de un nuevo documental de Netflix","Heraldo","https://cloud.iexapis.com/v1/news/article/eef18b48-c54e-46d0-b1aa-f2a929d93d67","'In Wonder' es el título de la película que la plataforma de ""streaming"" estrenará el 23 de noviembre.","NFLX","https://cloud.iexapis.com/v1/news/image/eef18b48-c54e-46d0-b1aa-f2a929d93d67","es","False",""
"1602657466000","Série - «Emily in Paris», la série que certains adorent détester","L'essentiel","https://cloud.iexapis.com/v1/news/article/3661305e-1dd3-4c46-a820-12988bc14e1b","La série à succès «Emily in Paris», sur Netflix, déchaîne les passions et perpétue un fantasme sur la Ville lumière qui a la vie dure, du béret au Français «bon vivant».","NFLX","https://cloud.iexapis.com/v1/news/image/3661305e-1dd3-4c46-a820-12988bc14e1b","fr","False",""
"1602642849000","Netflix Kills Free Subscription Trials In US","Benzinga","https://cloud.iexapis.com/v1/news/article/f388782f-df0c-453a-9d7c-4b26a8cc80a1","Netflix Inc (NASDAQ: NFLX ) said Monday it would no longer offer free trials in the United States. What Happened: The subscription video on demand company says on its website that “free trials are not available” and urges viewers to subscribe to a “no commitments” plan. The video streamer started phasing out the free trials this month and is introducing other ways including posting educational content … Full story available on Benzinga.com","NFLX","https://cloud.iexapis.com/v1/news/image/f388782f-df0c-453a-9d7c-4b26a8cc80a1","en","False",""
"1602620402000","La historia de las mansiones embrujadas que inspiraron a la serie de Netflix, ""La maldición de Hill House""","Clarin","https://cloud.iexapis.com/v1/news/article/611fd2d5-d92d-440d-8b0b-36e4ca38dd1b","Se trata de la nueva serie de terror del gigante de streaming, basada en la novela que Shirley Jackson publicó en 1959. Aquí los lugares en lo que se inspiró la autora para escribir sus escalofriantes historias.","NFLX","https://cloud.iexapis.com/v1/news/image/611fd2d5-d92d-440d-8b0b-36e4ca38dd1b","es","False",""
"1602608517000","'Emily en París', la nueva serie de Netflix que irrita a los parisinos por sus tópicos","Heraldo","https://cloud.iexapis.com/v1/news/article/c5040628-c1a1-4155-b7cb-d1236c6328e6","Los críticos censuran que presente una ciudad de postal y sus creadores recuerdan que es ficción ""y no un documental"".","NFLX","https://cloud.iexapis.com/v1/news/image/c5040628-c1a1-4155-b7cb-d1236c6328e6","es","False",""
"1602602102000","Netflix lanzó un emocionante trailer del documental de Guillermo Vilas","Clarin","https://cloud.iexapis.com/v1/news/article/796857dc-aedb-4a21-a340-28d041c2ecc5","Se llama ""Vilas: serás lo que debas ser o no serás nada"" y estará disponible en la plataforma desde el 27 de octubre.","NFLX","https://cloud.iexapis.com/v1/news/image/796857dc-aedb-4a21-a340-28d041c2ecc5","es","False",""
"1602601261000","Diez curiosidades de Cobra Kai, la serie que es boom en Netflix","Clarin","https://cloud.iexapis.com/v1/news/article/f8579e2d-ddbe-47b6-ad99-ea72c3e1db73","La secuela del filme ""Karate Kid"" sigue sumando adeptos en el mundo. Guiños y perlitas de la ficción que tendrá tercera y cuarta temporada.","NFLX","https://cloud.iexapis.com/v1/news/image/f8579e2d-ddbe-47b6-ad99-ea72c3e1db73","es","False",""
"1602587170000","Exception culturelle : addition salée pour Netflix et ses rivaux","Les Echos","https://cloud.iexapis.com/v1/news/article/1d62d7dc-263b-4bc2-8930-58a271d9c02e","Le projet de décret fixant les obligations des plates-formes est en voie d'être finalisé. Selon les premiers éléments, le taux de contribution devrait être fixé entre 16 % et 25 % -voire jusqu'à 30 %- en fonction de plusieurs critères.","NFLX","https://cloud.iexapis.com/v1/news/image/1d62d7dc-263b-4bc2-8930-58a271d9c02e","fr","False",""
"1602585878000","Voo lance une nouvelle interface inspirée de Netflix","Le Soir","https://cloud.iexapis.com/v1/news/article/626f6e36-1e1a-4218-aaf9-2aa221dc8bd7","La nouvelle interface est lancée aujourd’hui auprès de 30.000 familles.","NFLX","https://cloud.iexapis.com/v1/news/image/626f6e36-1e1a-4218-aaf9-2aa221dc8bd7","fr","False",""
"1602576000000","Gros changements chez Voo : l'opérateur lance Voo TV+ (Mise à jour)","La Libre","https://cloud.iexapis.com/v1/news/article/b50d1d05-c02b-4402-a47d-7bece1600e03","Interface à la Netflix, profil par membre du foyer, visionnage sur smartphone, tablette, PC ou décodeur : la télé digitale de Voo subit une fameuse cure de jouvence avec le lancement de Voo TV+.","NFLX","https://cloud.iexapis.com/v1/news/image/b50d1d05-c02b-4402-a47d-7bece1600e03","fr","False",""
"1602570637000","""La Révolution"", série fantastique ""ambitieuse et française"" pour Netflix","La Libre","https://cloud.iexapis.com/v1/news/article/aa76307d-c50b-4a4f-9594-43128aff6dd0","""On voulait que pour une fois on ne se dise pas qu'il n'y a que les Américains qui ont de l'ambition"": avec ""La Révolution"", créée pour Netflix, Aurélien Molas propose une série spectaculaire, à la croisée des genres fantastique et historique.","NFLX","https://cloud.iexapis.com/v1/news/image/aa76307d-c50b-4a4f-9594-43128aff6dd0","fr","False",""
"1602535729000","John Dorfman: It’s been a horrible year for dividend investing","TribLIVE","https://cloud.iexapis.com/v1/news/article/42d5022b-2fb1-4a69-ab61-43f126624051","The past year was horrible for dividend investing. Many investors these days are indifferent to dividends. They want a story, fast growth, momentum and a whiff of technology. No one buys Netflix (NFLX) or Tesla Inc. (TSLA) for the dividends — and, by the way, there aren’t any. Beginning in","NFLX","https://cloud.iexapis.com/v1/news/image/42d5022b-2fb1-4a69-ab61-43f126624051","en","False",""
"1602534300000","Netflix Inc. stock rises Monday, still underperforms market","MarketWatch","https://cloud.iexapis.com/v1/news/article/c62c97c8-b6c8-4c88-acbc-6244173f7b27","Shares of Netflix Inc. inched 0.07% higher to $539.81 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P…","NFLX","https://cloud.iexapis.com/v1/news/image/c62c97c8-b6c8-4c88-acbc-6244173f7b27","en","False",""
"1602532853000","Siete películas de Brad Pitt para disfrutar en Netflix","Clarin","https://cloud.iexapis.com/v1/news/article/42a11afa-f01b-4481-927d-f5f01b2629d8","El actor de 56 años sigue siendo de los más cotizados en la pantalla grande. Desde ""Leyendas de pasión"" hasta ""La gran apuesta"", siete títulos para volver a ver o ver por primera vez.","NFLX","https://cloud.iexapis.com/v1/news/image/42a11afa-f01b-4481-927d-f5f01b2629d8","es","False",""
